mnid,clean_cooking,clean_lighting,house_ownership,male_head,literate_head,age_head,share_sq,pol_term,div_index,pol_index,year,new_lu_name,_est_m1,yhat_ols,_est_m2,yhat_fe_div,_est_m3,yhat_fe_both
Dudhapokhari Gaunpalika,.10474309,.99604744,.96837944,.63043481,.59090906,54.5751,.6556883742981654,.4105065286858007,.34431162,.58949345,2021,,1,.1124606,1,.14654899,1,.11927798
Bhanu Municipality,.23352413,.90824598,.94322425,.57044846,.63714439,49.62653,,,.84329051,.48412257,2011,Bhanu,1,.10770009,1,.28431454,1,.26333299
Bhanu Municipality,.51345122,.99615681,.92083013,.53266716,.69177556,50.456573,.3271501059548143,.1639572137501091,.67284989,.83604276,2021,,1,.30540699,1,.46266082,1,.48364237
Byas Municipality,.15180159,.89058381,.94186705,.57674861,.67474824,48.827267,,,.82358956,.50653893,2011,Byas,1,.11376801,1,.18439922,1,.18175292
Byas Municipality,.69618833,.99663675,.75280267,.48542601,.81726456,44.418163,.3577008178368573,.1688986160297645,.64229918,.83110136,2021,,1,.58279818,1,.66359067,1,.666237
Myagde Gaunpalika,.21504056,.93583184,.90236956,.54700941,.63382328,47.536068,,,.83149964,.50750488,2011,Myagde,1,.17245425,1,.22933991,1,.20767446
Myagde Gaunpalika,.44816053,.99665552,.88071346,.49832776,.73913044,47.583054,.3881833709349394,.1342951316619292,.61181664,.86570489,2021,,1,.36614028,1,.4338612,1,.45552662
Shuklagandaki Municipality,.26476979,.90411443,.87601942,.54476577,.70208871,46.999474,,,.83521038,.49324405,2011,Shuklagandaki,1,.22277516,1,.3307195,1,.31234887
Shuklagandaki Municipality,.69300067,.99722803,.79002076,.52182955,.81566179,46.686069,.3522486836511547,.149405012052739,.64775133,.850595,2021,,1,.52012444,1,.627051,1,.64542162
Bhimad Municipality,.16098353,.73743546,.923823,.58463758,.64139891,48.505711,,,.73780531,.60964662,2011,Bhimad,1,.11262345,1,.1656239,1,.16346449
Bhimad Municipality,.41135457,.99501991,.86852592,.5737052,.7310757,48.363544,.3956861967258192,.168369538965635,.60431379,.83163047,2021,,1,.37802261,1,.4067142,1,.40887362
Ghiring Gaunpalika,.07031969,.64248461,.96460599,.63385296,.50893879,48.216206,,,.68698275,.66227406,2011,Ghiring,1,.026012624,1,.054746974,1,.059321444
Ghiring Gaunpalika,.21374045,.99236643,.96183205,.57709926,.61221373,49.088551,.5237764240167735,.2285209654364735,.47622359,.77147901,2021,,1,.19049025,1,.22931316,1,.2247387
Rhishing Gaunpalika,.064434931,.75243485,.9723767,.67352736,.54552203,48.950073,,,.57598823,.6423642,2011,Rhishing,1,-.014103334,1,.02606434,1,.042471159
Rhishing Gaunpalika,.17320703,.97970229,.94181329,.66982406,.6129905,51.039242,.623162720604526,.365058523893822,.37683728,.63494146,2021,,1,.18280885,1,.21157762,1,.1951708
Devghat Gaunpalika,.072388478,.86431932,.9357264,.73611623,.61995643,48.227039,,,.64686954,.79177493,2011,Devghat,1,.073392764,1,.16023856,1,.18707649
Devghat Gaunpalika,.43012422,.97515529,.90527952,.71894407,.68788821,51.355591,.6348161260305574,.3502747297170572,.36518386,.64972526,2021,,1,.24084999,1,.34227413,1,.31543621
Bandipur Gaunpalika,.13693474,.85077268,.90857327,.60036117,.56912118,49.04163,,,.67228299,.53812289,2011,Bandipur,1,.10345643,1,.16958541,1,.16591352
Bandipur Gaunpalika,.52344739,.99112803,.82256019,.64512038,.74651456,47.859314,.4038057181387558,.1893195742741227,.59619427,.81068045,2021,,1,.44754264,1,.49079674,1,.49446863
Aanbu Khaireni Gaunpalika,.18648893,.62072295,.86142153,.65456533,.52266777,47.334122,,,.64093137,.64032346,2011,Anbukhaireni,1,.16593643,1,.18296431,1,.20302868
Aanbu Khaireni Gaunpalika,.70391703,.99654377,.67511523,.53571427,.77764976,43.828342,.5060682567000185,.2569296157453209,.49393174,.74307036,2021,,1,.65006673,1,.70744163,1,.68737727
Gaidakot Municipality,.36377567,.81214637,.85613096,.69522649,.69106889,46.195248,,,.58769512,.47433701,2011,Gaidakot,1,.18866692,1,.44997624,1,.43496326
Gaidakot Municipality,.85637665,.99761623,.75327772,.62097734,.79439807,46.25745,.3945877470536701,.1551202316768467,.60541224,.84487975,2021,,1,.56246775,1,.77017611,1,.78518909
Bulingtar Gaunpalika,.031576786,.64098155,.97230065,.75896913,.56883842,46.231983,,,.44858444,.52623343,2011,Bulingtar,1,-.029067056,1,-.015890129,1,-.013777677
Bulingtar Gaunpalika,.1009772,.99185669,.96416938,.70846903,.65146577,48.913681,.6100578684647644,.3432364264735952,.38994214,.65676355,2021,,1,.17307845,1,.14844412,1,.14633165
Baudikali Gaunpalika,.07388933,.54177719,.96001148,.67645723,.57532477,46.735344,,,.50988764,.51858252,2011,Bungdikali,1,.001146334,1,.038150072,1,.037284572
Baudikali Gaunpalika,.20855615,.98573977,.94652408,.61497325,.71301246,47.531193,.561239462686018,.2906989238108508,.43876055,.70930105,2021,,1,.2248984,1,.2442954,1,.24516091
Hupsekot Gaunpalika,.033971794,.63829821,.97248769,.73028362,.56027192,44.443657,,,.49528387,.60688013,2011,Hupsekot,1,-.0082912259,1,.092950121,1,.10293945
Hupsekot Gaunpalika,.36050516,.98507464,.94489092,.61079222,.64867967,45.714123,.5374409914994089,.2944269846775569,.46255901,.70557302,2021,,1,.23516284,1,.30152684,1,.29153752
Devchuli Municipality,.29886174,.90431476,.89943618,.67716122,.65129709,45.615574,,,.77045453,.56638736,2011,Devchuli,1,.1762726,1,.40854841,1,.40702903
Devchuli Municipality,.81714284,.99571431,.81928569,.57357144,.76785713,45.394287,.3105036848796772,.205200205091387,.68949634,.7947998,2021,,1,.4928219,1,.70745617,1,.70897555
Kawasoti Municipality,.31052601,.90964621,.89208031,.63730246,.62876874,45.307343,,,.78921813,.58259946,2011,Kawasoti,1,.18941581,1,.37433767,1,.38057658
Kawasoti Municipality,.72521245,.99490082,.83286119,.60736543,.80056655,44.826061,.2680299331823335,.2504041721113026,.73197007,.74959582,2021,,1,.4941712,1,.66140079,1,.65516192
Madhya Bindu Municipality,.10933525,.8598339,.94170314,.64478862,.57969546,45.107658,,,.64615035,.57279533,2011,Madhyabindu,1,.073940024,1,.17793271,1,.17778142
Madhya Bindu Municipality,.46477902,.99171269,.92334253,.58908838,.730663,45.977901,.3013697708383916,.2146292160032317,.69863021,.78537077,2021,,1,.34084898,1,.39618155,1,.39633286
Binayi Tribeni Gaunpalika,.10853758,.65969688,.93175751,.67993313,.63910896,46.426426,,,.64168549,.5515005,2011,Binayee Tribeni,1,.088447757,1,.18700963,1,.18798704
Binayi Tribeni Gaunpalika,.4930748,.99168974,.8928901,.60757154,.7368421,46.679592,.3826055821991758,.2430723551660776,.61739445,.75692767,2021,,1,.35845163,1,.41460276,1,.41362533
Putalibazar Municipality,.040086184,.92885029,.95617741,.60462147,.61007243,52.795269,,,.69733572,.66423577,2011,Putalibazar,1,.028200848,1,.080425784,1,.087396748
Putalibazar Municipality,.49880287,.99680763,.82601756,.59217876,.7629689,51.679169,.3717072454656432,.1485845948091082,.62829274,.8514154,2021,,1,.43116826,1,.45846328,1,.45149231
Phedikhola Gaunpalika,.092181511,.93643373,.91470289,.46006435,.62294263,49.039841,,,.75729328,.65157747,2011,Phedikhola,1,.12184384,1,.14641717,1,.13196254
Phedikhola Gaunpalika,.33389831,.99830508,.91864407,.57966101,.73728812,53.496609,.4089461390859128,.1347750845598057,.59105384,.8652249,2021,,1,.2761699,1,.27966264,1,.29411727
Aandhikhola Gaunpalika,.04926458,.94457108,.93183434,.55824375,.64956659,50.28632,,,.66580492,.70709074,2011,Aandhikhola,1,.071544401,1,.074987762,1,.073434092
Aandhikhola Gaunpalika,.19259259,.99407405,.94518518,.59407407,.66962963,53.92889,.4857302388490865,.1680696664261632,.51426977,.83193034,2021,,1,.20606336,1,.16686942,1,.16842309
Arjun Choupari Gaunpalika,.043873873,.91235399,.95167971,.48268235,.53662014,50.169228,,,.68315941,.6628384,2011,Arjunchaupari,1,.031623632,1,.016864413,1,.01228134
Arjun Choupari Gaunpalika,.17021276,.99544072,.94224924,.60030395,.69148934,52.407295,.4572691302799541,.1558941182447597,.54273087,.8441059,2021,,1,.22977114,1,.19722222,1,.20180529
Bhirkot Municipality,.16171566,.83520538,.94436878,.55687225,.63631421,50.83345,,,.78446293,.5997839,2011,Bhirkot,1,.082350843,1,.16314191,1,.15235808
Bhirkot Municipality,.359447,.9988479,.92050689,.59331799,.74769586,52.130184,.3593509459699362,.1423650342039764,.64064908,.85763496,2021,,1,.2968626,1,.35802075,1,.36880457
Biruwa Gaunpalika,.064164296,.69228393,.94994271,.65168685,.62448865,52.981617,,,.74651402,.66521597,2011,Biruwa,1,.053109478,1,.023581695,1,.01847972
Biruwa Gaunpalika,.16220239,.99851191,.92113096,.69047618,.70386904,55.967262,.4750234701084111,.1786731615429744,.52497655,.82132685,2021,,1,.23914701,1,.20278499,1,.20788696
Harinas Gaunpalika,.059454668,.80687618,.95616454,.63907343,.55019087,53.270512,,,.73897356,.64055669,2011,Harinas,1,.030220076,1,.026713977,1,.0260775
Harinas Gaunpalika,.1563981,1,.96524489,.62717217,.67772514,54.410744,.4680488994144412,.2117977396992501,.53195113,.78820229,2021,,1,.18213785,1,.1891388,1,.18977527
Chapakot Municipality,.11371475,.81907707,.94051588,.55726355,.592933,49.688736,,,.78091598,.58474445,2011,Chapakot,1,.08729399,1,.10731947,1,.09365955
Chapakot Municipality,.28718534,.99542332,.91762012,.59382153,.68878716,51.075516,.3500887341010355,.1299848443013616,.64991128,.87001514,2021,,1,.3014521,1,.29358062,1,.30724055
Walling Municipality,.064157866,.80912024,.94759625,.60886228,.59264094,51.74649,,,.66190034,.61996067,2011,Waling,1,.033932835,1,.081857875,1,.085563645
Walling Municipality,.52985072,.99925375,.78731346,.57835823,.74626863,48.926121,.3698618418756219,.113268591769156,.63013816,.88673139,2021,,1,.49887371,1,.5121507,1,.50844496
Galyang Municipality,.089582145,.96867687,.91939014,.59659338,.66721296,49.460499,,,.63199741,.77055955,2011,Galyang,1,.087681189,1,.09060137,1,.094484955
Galyang Municipality,.25948104,.99600798,.89620757,.62974054,.73253495,52.159679,.3885075990986024,.0972549368161708,.6114924,.90274507,2021,,1,.32179931,1,.25846183,1,.25457823
Kaligandaki Gaunpalika,.058182959,.91492289,.93570167,.58040899,.65441525,48.839535,,,.60640621,.75615597,2011,Kaligandagi,1,.058727391,1,.03097401,1,.029857395
Kaligandaki Gaunpalika,.13466667,.99866664,.92666668,.57333332,.69866669,54.281334,.4165734494745266,.131686199689284,.58342654,.86831379,2021,,1,.25296518,1,.16187562,1,.16299222
Modi Gaunpalika,.05963714,.92416519,.91450381,.59718502,.62014961,49.516319,,,.67468226,.57400078,2011,Modi,1,.099925794,1,.037315663,1,.023348846
Modi Gaunpalika,.18260869,.99378884,.88944101,.59503108,.66335404,51.561489,.3905136687577055,.1336100958869793,.60948634,.86638993,2021,,1,.32374048,1,.20493017,1,.21889699
Jaljala Gaunpalika,.071399584,.84580088,.91419888,.59026867,.57833946,46.32164,,,.63731724,.64462632,2011,Jaljala,1,.101726,1,.075572617,1,.074738592
Jaljala Gaunpalika,.36352941,.9929412,.8364706,.63176471,.72000003,47.482353,.3412448119283908,.1343217841349542,.65875518,.86567819,2021,,1,.44362676,1,.35935637,1,.36019042
Kushma Municipality,.10653851,.85592145,.90743041,.56515825,.59628129,48.346848,,,.69084328,.6631766,2011,Kushma,1,.11676452,1,.088346243,1,.091349781
Kushma Municipality,.43380517,.99500418,.77019149,.5928393,.71940053,48.592838,.3896556891941145,.1418831719784066,.61034429,.85811681,2021,,1,.51610649,1,.45199743,1,.44899389
Phalebas Municipality,.024425307,.84189218,.95366549,.65439445,.62180811,50.92947,,,.65290624,.70160478,2011,Phalebas,1,.032651428,1,-.012559459,1,-.010372655
Phalebas Municipality,.11658654,.99759614,.94471157,.61177886,.69711536,52.493992,.4932846092774241,.1637801554752514,.50671542,.83621985,2021,,1,.21679378,1,.15357131,1,.1513845
Mahashila Gaunpalika,.010752688,.46406376,.97848296,.6481753,.56642127,53.028793,,,.70855802,.6342659,2011,Mahashila,1,-.0060031763,1,-.083086863,1,-.089156739
Mahashila Gaunpalika,.050660793,.99779737,.95154184,.66519827,.72687227,53.440529,.3536909716317496,.114644862129353,.64630902,.88535511,2021,,1,.24672736,1,.14450034,1,.15057021
Bihadi Gaunpalika,.029422821,.82306129,.96191549,.62663591,.59230894,50.619095,,,.68718117,.65433395,2011,Bihadi,1,.027573483,1,-.02629948,1,-.033977408
Bihadi Gaunpalika,.06679035,.99072355,.94619668,.67161411,.64749539,53.903526,.3620798780848418,.1321541044162586,.63792014,.86784589,2021,,1,.23882087,1,.12251265,1,.13019058
Paiyu Gaunpalika,.057762202,.82981122,.94145703,.6525268,.597332,50.586411,,,.6650582,.73627406,2011,Painyu,1,.051828161,1,.017428352,1,.024287194
Paiyu Gaunpalika,.20868114,.99833053,.89482468,.66277128,.7078464,51.444073,.3728109334460896,.1219482094747946,.62718904,.87805182,2021,,1,.32976982,1,.24901499,1,.24215615
Baglung Municipality,.009299661,.95423609,.98235965,.51103389,.62277335,47.742626,,,.646981,.7249788,2011,Baglung,1,.0041038874,1,-.01748855,1,-.0014359759
Baglung Municipality,.4593496,.9911924,.75,.52777779,.7588076,47.837399,.3903392754450294,.164737361978041,.60966074,.83526266,2021,,1,.5519793,1,.48613781,1,.47008523
Kathekhola Gaunpalika,.0090669533,.91037613,.96680027,.56821883,.59836459,48.089989,,,.66156578,.65247542,2011,Kanthekhola,1,.026608242,1,-.043495581,1,-.05340622
Kathekhola Gaunpalika,.057919621,.9893617,.95271868,.6111111,.67021275,51.44799,.3506803652451254,.1090795616037212,.64931965,.89092046,2021,,1,.24772698,1,.11048216,1,.1203928
Tarakhola Gaunpalika,.0066688354,.94007415,.96466821,.63738328,.59434211,47.655327,,,.68886411,.71484846,2011,Tara Khola,1,.041188918,1,-.063466333,1,-.064769819
Tarakhola Gaunpalika,.040816326,.99591839,.95714283,.69591838,.73673469,50.930611,.4149596987798532,.1487343504559249,.58504033,.85126567,2021,,1,.23776317,1,.11095149,1,.11225498
Tamankhola Gaunpalika,0,.8006621,.96677971,.6033057,.52962524,46.046791,,,.52238429,.79336184,2011,Taman Khola,1,-.0093863364,1,-.059649799,1,-.060765181
Tamankhola Gaunpalika,.064761907,.98476189,.92761904,.69523811,.60571426,49.613335,.4768249697613101,.0399184866109863,.523175,.96008152,2021,,1,.25162166,1,.12441171,1,.12552708
Dhorpatan Municipality,.058102053,.77262175,.91522294,.61991876,.51511627,44.764072,,,.69633627,.71505582,2011,Dhorpatan,1,.11784697,1,.018651778,1,.027184905
Dhorpatan Municipality,.29132232,.98243803,.85227275,.57851237,.72210741,43.664257,.344320694088907,.1233407914405689,.65567929,.87665921,2021,,1,.44036633,1,.33077261,1,.32223946
Nisikhola Gaunpalika,.0012376237,.51753682,.98061001,.63614649,.47060436,46.264473,,,.73915547,.67441785,2011,Nisikhola,1,.023822989,1,-.056724045,1,-.059203453
Nisikhola Gaunpalika,.069174759,.967233,.96116507,.65412623,.56067961,47.089806,.3360367956051959,.1132484796689823,.6639632,.88675153,2021,,1,.25058573,1,.12713642,1,.12961584
Badigad Gaunpalika,.018720219,.820517,.95810974,.65456605,.61220467,46.731171,,,.58732271,.72726148,2011,Badigad,1,.029942906,1,-.023474587,1,-.016656576
Badigad Gaunpalika,.11597374,.98358864,.93654269,.60065645,.69037199,49.390591,.4363422664430701,.1717537389777135,.56365776,.82824624,2021,,1,.26028642,1,.15816854,1,.15135054
Galkot Municipality,.030978782,.89704388,.90835702,.59895653,.63071144,48.404034,,,.69293374,.67281806,2011,Galkot,1,.12136755,1,.025418578,1,.021777958
Galkot Municipality,.23427992,.99797159,.8580122,.5912779,.69979715,50.567951,.3440659450875359,.1187970347236842,.65593404,.88120294,2021,,1,.39142942,1,.23984012,1,.24348074
Bareng Gaunpalika,.0076741227,.73754919,.948093,.53175569,.52908283,46.77129,,,.71328038,.69444889,2011,Bareng,1,.064414658,1,-.049507286,1,-.053409643
Bareng Gaunpalika,.069395021,.9822064,.92882562,.56405693,.63167262,50.090748,.3423842739690315,.1314702876261435,.65761572,.86852974,2021,,1,.28469452,1,.12657642,1,.13047878
Jaimini Municipality,.027406715,.92493451,.95521289,.52965117,.59442431,48.668011,,,.73284531,.67217857,2011,Jaimini,1,.058107976,1,-.03748874,1,-.045511078
Jaimini Municipality,.073993474,.99673557,.93797606,.57344937,.7040261,51.686615,.335040319515997,.1144703190075234,.66495967,.8855297,2021,,1,.27504253,1,.13888893,1,.14691126
Putha Uttanganga Gaunpalika,0,.66069865,.9691487,.69816983,.27739969,42.356445,,,.56479883,.74331242,2011,Putha Uttarganga,1,-.011580561,1,-.095252082,1,-.090448819
Putha Uttanganga Gaunpalika,.033898305,.99293786,.97316384,.6539548,.52542371,44.190678,.4068009127840924,.1264560734853148,.59319907,.87354392,2021,,1,.22509328,1,.12915039,1,.12434713
Sisne Gaunpalika,0,.69610763,.97720057,.74513841,.49183926,42.040901,,,.55533707,.62383807,2011,Sisne,1,.006466697,1,-.038059175,1,-.048275921
Sisne Gaunpalika,.14468086,.98014182,.94751775,.69787234,.63829786,45.109219,.4093617642245135,.1253236584598199,.59063822,.87467635,2021,,1,.27196664,1,.18274003,1,.19295678
Bhoome Gaunpalika,0,.61319405,.97088033,.69231677,.36393452,45.541412,,,.52344096,.73230577,2011,Bhume,1,-.031803288,1,-.085716017,1,-.068541758
Bhoome Gaunpalika,.021520803,.98708749,.97274029,.70014346,.54375899,46.879482,.5501508349508413,.2502570525975898,.44984916,.74974293,2021,,1,.17433059,1,.10723682,1,.090062566
Sunchhahari Gaunpalika,.0028571428,.37725821,.97400022,.74166363,.37231416,48.6604,,,.43761665,.65802336,2011,Sunchhahari,1,-.075032912,1,-.093168005,1,-.076060973
Sunchhahari Gaunpalika,.033175357,.94470775,.96998417,.67456555,.56714058,48.778831,.5712646865974236,.2854197455744725,.42873532,.71458024,2021,,1,.16415389,1,.1292005,1,.11209347
Thawang Gaunpalika,0,.69997662,.96998596,.68866295,.34731182,46.501682,,,.29660407,.52320951,2011,Thawang,1,-.10196125,1,-.086945668,1,-.058561467
Thawang Gaunpalika,.081081077,.99227798,.96332043,.71621621,.62355214,45.768341,.7437692445492985,.5096107259741984,.25623074,.49038929,2021,,1,.1506037,1,.16802675,1,.13964254
Pariwartan Gaunpalika,.0016000001,.7682271,.96750551,.66690433,.46699861,46.231419,,,.56470358,.83938277,2011,Pariwartan,1,-.0061185081,1,-.070660315,1,-.055356227
Pariwartan Gaunpalika,.045822103,.99865228,.95956874,.63746631,.59433961,47.394878,.4165803495150158,.0962272544275038,.58341962,.90377277,2021,,1,.23256204,1,.11808242,1,.10277833
Gangadev Gaunpalika,0,.78131652,.98597306,.69175613,.41082084,44.486465,,,.4387539,.67309141,2011,Sukidaha,1,-.064727239,1,-.094743147,1,-.064904824
Gangadev Gaunpalika,.051460363,.97774684,.98887342,.58970791,.6411683,42.755215,.6204371598670946,.3590296071197372,.37956285,.64097041,2021,,1,.16458808,1,.14620352,1,.11636519
Madi Gaunpalika,0,.85131204,.96344632,.69269657,.46792847,44.417339,,,.56796402,.8164047,2011,Madi,1,.011465421,1,-.089623861,1,-.067937955
Madi Gaunpalika,.05652174,.99420291,.95652175,.53913045,.65217394,43.689854,.4189125796924316,.1458889751229435,.58108741,.85411102,2021,,1,.26165619,1,.1461456,1,.12445969
Tribeni Gaunpalika,.0050439881,.74643409,.96177149,.71961987,.61457545,43.895313,,,.61716753,.79357666,2011,Tribeni,1,.051124658,1,-.034189727,1,-.019756595
Tribeni Gaunpalika,.058603492,.99002492,.97007483,.61221945,.63341647,43.992519,.3592872225235766,.1070299055427313,.6407128,.89297009,2021,,1,.25724107,1,.09783721,1,.083404072
Rolpa Municipality,.037075792,.72344083,.91227263,.63313067,.45149517,43.712379,,,.6863538,.76424867,2011,Rolpa,1,.11683978,1,-.042808291,1,-.031097788
Rolpa Municipality,.19716981,.97735852,.85566038,.48867926,.66509432,42.252831,.3713095740234138,.1048468418302946,.62869042,.89515316,2021,,1,.42549613,1,.27705389,1,.2653434
Runtigadhi Gaunpalika,.0065956977,.70057577,.96155864,.62163031,.49503103,42.272377,,,.66757888,.76194686,2011,Runtigadi,1,.055579461,1,-.051626958,1,-.045465
Runtigadhi Gaunpalika,.067738235,.9747417,.97703791,.58783007,.66704935,43.179104,.3582397300618538,.1072196679888293,.64176029,.8927803,2021,,1,.25604591,1,.12596089,1,.11979893
Sunil Smriti Gaunpalika,.029866816,.56939614,.95861506,.64991724,.3714278,46.801098,,,.64483905,.67091221,2011,Suwarnabati,1,.0123864,1,-.077846855,1,-.071544878
Sunil Smriti Gaunpalika,.10481283,.98395723,.9315508,.55508024,.61069518,44.100536,.3533550272049411,.1144767934456468,.64664495,.8855232,2021,,1,.30788964,1,.2125265,1,.20622453
